distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
1.142998438419524865e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.198845129736113568e+00,4.132462272330144487e-02,-1.279841390273784407e+00,-1.117848869198442729e+00
1.171157319562938781e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.195617005658492271e+00,4.047962092572577469e-02,-1.274957062672914754e+00,-1.116276948644069789e+00
1.199316200706352697e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.192531392216216179e+00,3.967799132129547213e-02,-1.270300255205955242e+00,-1.114762529226477117e+00
1.227475081849766614e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.189590308870959845e+00,3.891801586227683352e-02,-1.265869619961022430e+00,-1.113310997780897260e+00
1.255633962993180530e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.186795600384731308e+00,3.819797894497273250e-02,-1.261663639116877844e+00,-1.111927561652584773e+00
1.283792844136594447e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.184148934777845996e+00,3.751617543822383799e-02,-1.257680638636764714e+00,-1.110617230918927278e+00
1.311951725280008363e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.181651801472096031e+00,3.687091868009290119e-02,-1.253918802085077999e+00,-1.109384800859114062e+00
1.340110606423422501e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.179305509624050563e+00,3.626054830292634035e-02,-1.250376184297786075e+00,-1.108234834950315051e+00
1.368269487566836418e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.177111186647899155e+00,3.568343778146686185e-02,-1.247050724699574120e+00,-1.107171648596224189e+00
1.396428368710250334e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.175069776931282561e+00,3.513800156447804968e-02,-1.243940259997659448e+00,-1.106199293864905675e+00
1.424587249853664250e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.173182040746626686e+00,3.462270172046814920e-02,-1.241042536118744266e+00,-1.105321545374509107e+00
1.452746130997078167e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.171448553358585221e+00,3.413605396540881493e-02,-1.238355219130786500e+00,-1.104541887586383941e+00
1.480905012140492083e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.169869704329201898e+00,3.367663308889943391e-02,-1.235875905183444701e+00,-1.103863503474959096e+00
1.509063893283905999e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.168445697023288155e+00,3.324307757686060377e-02,-1.233602129073934961e+00,-1.103289264972641348e+00
1.537222774427320138e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.167176548311661177e+00,3.283409355611028452e-02,-1.231531371681637399e+00,-1.102821724941684955e+00
1.565381655570734054e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.166062088477606506e+00,3.244845792954244995e-02,-1.229661066019509752e+00,-1.102463110935703261e+00
1.593540536714147970e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.165101961323590896e+00,3.208502073509744007e-02,-1.227988601964381976e+00,-1.102215320682799815e+00
1.621699417857561887e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.164295624478204561e+00,3.174270673587159530e-02,-1.226511329680512796e+00,-1.102079919275896325e+00
1.649858299000975803e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.163642349906674811e+00,3.142051627326283153e-02,-1.225226561802269964e+00,-1.102058138011079658e+00
1.678017180144389719e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.163141224620848790e+00,3.111752538539547946e-02,-1.224131574376223996e+00,-1.102150874865473584e+00
1.706176061287803636e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.162791151589390504e+00,3.083288530501544430e-02,-1.223223606787220863e+00,-1.102358696391560144e+00
1.734334942431217774e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.162590850850017343e+00,3.056582128317430341e-02,-1.222499860565039009e+00,-1.102681841134995677e+00
1.762493823574631691e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.162538860816330955e+00,3.031563089230608632e-02,-1.221957497365250944e+00,-1.103120224267410965e+00
1.790652704718045607e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.162633539787370829e+00,3.008168182009410968e-02,-1.221593636154755247e+00,-1.103673443419986411e+00
1.818811585861459523e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.162873067647056891e+00,2.986340921137856444e-02,-1.221405349701358833e+00,-1.104340785592754948e+00
1.846970467004873440e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.163255447761993189e+00,2.966031263527693293e-02,-1.221389660527135934e+00,-1.105121234996850443e+00
1.875129348148287356e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.163778509069948397e+00,2.947195274498385850e-02,-1.221543536450116818e+00,-1.106013481689779976e+00
1.903288229291701272e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.164439908356791120e+00,2.929794766139801054e-02,-1.221863885773131209e+00,-1.107015930940451032e+00
1.931447110435115411e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.165237132722063196e+00,2.913796918309568759e-02,-1.222347552320930841e+00,-1.108126713123195550e+00
1.959605991578529327e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.166167502229005004e+00,2.899173880920349194e-02,-1.222991310295043821e+00,-1.109343694162966187e+00
1.987764872721943243e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.167228172734006808e+00,2.885902370673480016e-02,-1.223791859199206966e+00,-1.110664486268806650e+00
2.015923753865357160e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.168416138896803069e+00,2.873963260817194443e-02,-1.224745818808820053e+00,-1.112086458984786086e+00
2.044082635008771298e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.169728237364024981e+00,2.863341173361045114e-02,-1.225849724361901538e+00,-1.113606750366148423e+00
2.072241516152185437e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.171161150124088390e+00,2.854024072325357306e-02,-1.227100021941665453e+00,-1.115222278306511328e+00
2.100400397295599131e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.172711408028962232e+00,2.846002868243087749e-02,-1.228493064246526822e+00,-1.116929751811397642e+00
2.128559278439013269e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.174375394479752144e+00,2.839271032134235706e-02,-1.230025106709583094e+00,-1.118725682249921194e+00
2.156718159582426964e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.176149349271168321e+00,2.833824228795135680e-02,-1.231692304155552975e+00,-1.120606394386783666e+00
2.184877040725841102e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.178029372589754376e+00,2.829659962249812810e-02,-1.233490707849850709e+00,-1.122568037329658042e+00
2.213035921869254796e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.180011429162006964e+00,2.826777248402841808e-02,-1.235416263230702638e+00,-1.124606595093311290e+00
2.241194803012668935e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.182091352547802510e+00,2.825176306850572805e-02,-1.237464808162073826e+00,-1.126717896933531193e+00
2.269353684156083073e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.184264849573442913e+00,2.824858279199615047e-02,-1.239632071845755412e+00,-1.128897627301130413e+00
2.297512565299496767e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.186527504898687635e+00,2.825824975489336921e-02,-1.241913674418278601e+00,-1.131141335379096668e+00
2.325671446442910906e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.188874785714408633e+00,2.828078647599747975e-02,-1.244305127207363748e+00,-1.133444444221453518e+00
2.353830327586324600e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.191302046562818795e+00,2.831621793773753462e-02,-1.246801833720784458e+00,-1.135802259404853132e+00
2.381989208729738738e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.193804534275555884e+00,2.836456990532316286e-02,-1.249399091289989272e+00,-1.138209977261122496e+00
2.410148089873152433e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.196377393025198632e+00,2.842586758994205404e-02,-1.252092093501484982e+00,-1.140662692548912283e+00
2.438306971016566571e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.199015669481850344e+00,2.850013459355162440e-02,-1.254875933285211520e+00,-1.143155405678489167e+00
2.466465852159980710e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.201714318070682408e+00,2.858739212240351060e-02,-1.257745606630593205e+00,-1.145683029510771611e+00
2.494624733303394404e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.204468206322864887e+00,2.868765858141093458e-02,-1.260696017142430403e+00,-1.148240395503299371e+00
2.522783614446808542e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.207272120314144770e+00,2.880094936127354857e-02,-1.263721981062240873e+00,-1.150822259566048666e+00
2.550942495590222237e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.210120770185945327e+00,2.892727694121439985e-02,-1.266818232990725601e+00,-1.153423307381165053e+00
2.579101376733636375e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.213008795738453660e+00,2.906665126988050921e-02,-1.269979432227419380e+00,-1.156038159249487940e+00
2.607260257877050069e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.215930772095356716e+00,2.921908032616050629e-02,-1.273200169534631332e+00,-1.158661374656082099e+00
2.635419139020464208e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.218881215426416809e+00,2.938457094782464737e-02,-1.276474974484153035e+00,-1.161287456368680582e+00
2.663578020163878346e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.221854588728370494e+00,2.956312985978629473e-02,-1.279798323253551695e+00,-1.163910854203189293e+00
2.691736901307292040e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.224845307650352932e+00,2.975476484738763874e-02,-1.283164646751232763e+00,-1.166525968549473102e+00
2.719895782450706179e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.227847746363579517e+00,2.995948613472060318e-02,-1.286568339187631915e+00,-1.169127153539527120e+00
2.748054663594119873e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.230856243462747024e+00,3.017730783642371545e-02,-1.290003766822137576e+00,-1.171708720103356471e+00
2.776213544737534011e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.233865107895778745e+00,3.040824960978560226e-02,-1.293465277130958491e+00,-1.174264938660599000e+00
2.804372425880947706e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.236868624915219206e+00,3.065233829888375922e-02,-1.296947207981031358e+00,-1.176790041849407054e+00
2.832531307024361844e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.239861062040484185e+00,3.090960972477722196e-02,-1.300443897101047463e+00,-1.179278226979920907e+00
2.860690188167775982e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.242836675028993643e+00,3.118011049848970831e-02,-1.303949691606033578e+00,-1.181723658451953707e+00
2.888849069311189677e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.245789713846523483e+00,3.146389985140904400e-02,-1.307458957555285295e+00,-1.184120470137761671e+00
2.917007950454603815e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.248714428628356243e+00,3.176105150203214350e-02,-1.310966089572339177e+00,-1.186462767684373310e+00
2.945166831598017509e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.251605075630080055e+00,3.207165549289101719e-02,-1.314465520396146392e+00,-1.188744630864013718e+00
2.973325712741431648e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.254455923153104724e+00,3.239582003148375883e-02,-1.317951730414812950e+00,-1.190960115891396498e+00
3.001484593884845342e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.257261257445803082e+00,3.273367326421156714e-02,-1.321419257043657813e+00,-1.193103257847948351e+00
3.029643475028259481e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.260015388568915595e+00,3.308536502647862337e-02,-1.324862704020813631e+00,-1.195168073117017560e+00
