distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
2.289533450501080036e+00,4.103643150633349834e-01,-3.503939866011899773e-01,3.328254272872689934e-01,1.249037793384940032e-01,1.931632880815600029e+00,9.970613306856523916e-01,1.117958656719720556e-01,7.779414339685871704e-01,1.216181227402717724e+00
9.754799641526670229e-01,-4.337883149864930066e-01,8.755548090308199471e-01,1.325135656625860081e+00,6.240937647001640332e-02,1.680961289517149959e+00,6.493110681128159145e-01,7.384098643213288238e-02,5.045827347058354784e-01,7.940394015197963506e-01
2.854459611030010224e-01,-8.184147288308419865e-01,9.185705562459780538e-01,-8.226489943240370417e-01,1.062319822365650035e+00,3.289447731327579949e-01,1.990219794331749004e-01,5.346582879542090966e-02,9.422895499414991882e-02,3.038150038721998958e-01
2.167249244657380114e+00,-3.222118633424639889e-01,-4.928375609508209992e-02,-7.236565018998339371e-02,1.100241596079040013e-01,1.038780355964229907e+00,6.937286910561726305e-01,4.009562630578966669e-02,6.151412634968248527e-01,7.723161186155204083e-01
2.402972935448980163e+00,-5.354519152353350020e-02,-7.079162970266120181e-02,5.340612644236230055e-01,7.133714830836959675e-02,2.292156257353029858e+00,8.591126449231888396e-01,5.947598974707751091e-02,7.425397050189168624e-01,9.756855848274608167e-01
1.686136369397529977e+00,-6.582348771905269791e-01,5.744445785247119796e-01,-2.238364086831579891e-01,1.101006833665189921e+00,1.166197230404240059e+00,9.119095364060209041e-01,5.882853121968408677e-02,7.966056152154401548e-01,1.027213457596601653e+00
1.553747642152119912e+00,-2.611487567148509936e-01,-4.364254810315060240e-01,-1.376313270990709992e-01,1.546630187996730077e-01,8.424204934776210463e-01,6.054768557502776538e-01,5.914970934238698158e-02,4.895434254391991535e-01,7.214102860613561541e-01
1.946389467731900025e+00,1.835435837144129903e-02,4.238894632716579958e-01,1.514412335440959989e-01,-2.024478547344820134e-01,2.213175276214359943e+00,8.584635618722495920e-01,8.212287223782863133e-02,6.975027322861054868e-01,1.019424391458393586e+00
2.957293839861439899e+00,2.881904415804120156e-01,4.884130840943959884e-01,4.742343939236259853e-01,-8.363196552576109832e-01,2.289001475256799978e+00,1.366422234970540828e+00,1.100074902157456708e-01,1.150807554147679213e+00,1.582036915793402443e+00
9.872319759397260031e-01,-4.189683641259310254e-01,2.088107271958669908e-01,6.771018729827069649e-01,-1.459052997582410138e-01,3.616151043984590086e-01,3.847616590889738064e-01,4.475257761401182227e-02,2.970466069655106622e-01,4.724767112124369506e-01
2.788411414440259861e+00,-2.094039208988119835e-02,5.825561194281349969e-02,-5.384713594490510014e-01,-2.984426585964030168e-02,1.455204085538269965e+00,1.166662346135039829e+00,6.254085763481946614e-02,1.044082265170793722e+00,1.289242427099285937e+00
1.146912099815099895e+00,-4.742134825600449743e-01,2.303186008034459886e-01,1.862495945622759941e-01,3.183388358361630144e-01,1.707527110682250049e+00,4.518406175426873950e-01,3.224887986356602537e-02,3.886328130100979994e-01,5.150484220752767905e-01
3.635167486527159930e+00,3.413560759586999893e-01,-6.515042171072960020e-01,-6.034650960376849449e-01,-7.827530242274870487e-01,1.055248029488980110e+00,1.569161314375236760e+00,1.355042520365167258e-01,1.303572980383663982e+00,1.834749648366809538e+00
5.057331161022450061e+00,8.381806540686830287e-01,-4.579333546390840226e-01,-1.852208831786139875e-01,-5.476550324841680251e-01,1.935303990515280015e+00,1.456774790291998967e+00,1.240327158662816454e-01,1.213670667194086894e+00,1.699878913389911039e+00
1.053171411586510064e+00,-7.602351021805999753e-01,8.110311882080829538e-01,8.155257118728159726e-02,6.218830783401949613e-01,9.991939622273939836e-01,5.032171062156464147e-01,3.698087025312798981e-02,4.307346005195155647e-01,5.756996119117773203e-01
4.142816916910040170e+00,3.291355717645890189e-01,-4.794412282466630204e-01,-2.366176037445210101e-01,-7.589456326585429791e-01,2.139074272092989837e+00,1.320192672609658224e+00,1.512828290382252638e-01,1.023678327694736767e+00,1.616707017524579681e+00
7.190217800915620350e-01,-6.157870585632270188e-01,6.389681993474499722e-01,-2.491268584854290091e-01,3.123869879439259978e-01,1.096913246520770047e+00,3.872114526711238902e-01,3.785358067774351187e-02,3.130184345427465820e-01,4.614044707995011985e-01
1.435918952280289984e+00,1.428666139717670036e-01,4.453973368792379928e-01,6.278868907591900195e-02,-9.494047652100939816e-01,9.649846511591799736e-01,1.445914120340571207e+00,1.452648324925694678e-01,1.161195048655135009e+00,1.730633192026007405e+00
8.817742256321170480e-01,-7.343972130770449747e-01,7.680154409929239590e-01,4.965335002008969822e-01,4.582072613037069808e-01,9.400307798996400122e-01,5.204330327485982011e-01,4.147656600612639050e-02,4.391389633765904743e-01,6.017271021206058723e-01
1.710114293138540020e+00,-6.790533949414510051e-01,3.808737160565000002e-01,3.282024418395420029e-01,9.849457997665880260e-01,1.522931032025159892e+00,8.540349594759072405e-01,4.809217076333340002e-02,7.597743047797738125e-01,9.482956141720406684e-01
4.886527906183009584e+00,1.690248459023460104e+00,-1.554834908625619905e+00,-1.736912351692170065e+00,-1.041658407539749920e+00,1.128412508574329953e+00,1.147321419751427873e+00,2.038624503391539833e-01,7.477510170866861205e-01,1.546891822416169626e+00
3.549470110442650150e-01,-7.471881994235379798e-01,4.669052104868169906e-01,6.651364988827069835e-01,5.355812839027740413e-01,1.007881811331240024e-01,4.176757548194781622e-01,7.486631045847529087e-02,2.709377863208666248e-01,5.644137233180896995e-01
5.823282715573949719e-01,-4.180255257557929927e-01,5.825561194281349969e-02,-4.484591133786010042e-01,8.659088419218690102e-01,3.852932476243349780e-01,5.453999466142335217e-01,5.815884379228924983e-02,4.314086127813465676e-01,6.593912804471204758e-01
1.016888283805239990e+00,-5.952592421110229903e-01,8.970626826383989449e-01,6.142898747364639728e-02,8.212699827300999900e-01,4.764155970305020138e-01,6.948539118781040802e-01,6.915497522127868335e-02,5.593101604443978525e-01,8.303976633118103079e-01
1.926434672639639967e+00,9.656606654472610352e-01,-1.404279793372569918e+00,-1.564230248203549944e+00,-1.038682483593629913e+00,1.328408920456769948e+00,1.155934975733750480e+00,2.155235664528773187e-01,7.335087854861108703e-01,1.578361165981390091e+00
2.120838217889879918e+00,-2.157303242435729962e-01,1.012713591579720018e-01,8.190547202599719467e-01,-5.365165742858459680e-02,2.547229004696470067e+00,5.616091032018554197e-01,6.920271546931379414e-02,4.259717808820003837e-01,6.972464255217104556e-01
2.210524798652469869e+00,1.570388949319959926e-01,1.227792327655509996e-01,6.689436633690709622e-01,-4.821847056695720002e-01,9.914875901383289891e-01,1.103850997542872303e+00,1.194435318615419961e-01,8.697416750942499331e-01,1.337960319991494673e+00
5.714768181566819649e+00,1.528035284927409920e+00,-8.235672059679289836e-01,3.855818494554479892e-01,-1.452335912104030013e+00,1.253312078508689975e+00,1.309444269852642950e+00,1.785311776498726966e-01,9.595231616588923984e-01,1.659365378046393502e+00
2.816933824407680031e+00,2.371738622825899923e-01,-3.288861129936109795e-01,8.916690016000849983e-02,-1.340016039737700060e-01,2.123863329471900041e+00,1.091510565745478445e+00,6.231322980762660224e-02,9.693766353225302668e-01,1.213644496168426512e+00
1.970691056151619991e+00,-4.541634867609319892e-01,7.034918201701869656e-01,-3.989659750558759987e-01,1.457352469613200086e-01,1.144792638283790076e+00,7.449867023850987868e-01,4.447800703451647297e-02,6.578098085974465326e-01,8.321635961727510411e-01
2.703004882416049970e+00,-5.295910388538890290e-01,7.034918201701869656e-01,5.381465850091939757e-02,1.873981822069719916e-01,3.844400660094730027e-01,7.786307917459808214e-01,8.279998823272957664e-02,6.163428148098308856e-01,9.409187686821307572e-01
2.577812517194240094e+00,3.501281131990010009e-01,1.442871063731299974e-01,4.674358859122629828e-01,-9.404769933717399555e-01,1.360279950536479987e+00,1.508093894621628017e+00,1.131987308120437768e-01,1.286224382230022112e+00,1.729963407013233923e+00
3.369678896347620078e+00,-6.781615479841529570e-01,-1.353152505253970017e-01,1.758880467750840060e+00,5.058220444415949535e-01,1.062033826622760024e+00,3.385656033312115509e-01,1.329135835612775263e-01,7.805497955110762831e-02,5.990762271113154736e-01
9.897874240072620511e-01,-4.896009127002650119e-01,7.465075673853449612e-01,4.138636427827199760e-01,5.866821493774599695e-03,1.531133874482029977e+00,4.747134530574989575e-01,4.438039218159808841e-02,3.877278843815666898e-01,5.616990217334312252e-01
5.225542903628790370e+00,9.944103601753169486e-02,-2.071023875207520071e+00,-8.522904892535809740e-01,-7.619215566046619870e-01,4.669829282985710206e-01,1.609923505686251533e+00,3.177005380830340009e-01,9.872304510435049307e-01,2.232616560328998023e+00
2.400818999639100060e+00,-3.894760678988740121e-02,2.948422216261840090e-01,-9.988663219785739456e-01,-1.198872218293290000e-02,1.093398781594040026e+00,1.228502110238109513e+00,8.348095350711509655e-02,1.064879441364164014e+00,1.392124779112055011e+00
2.077622677007940066e-01,1.290845558264110071e+00,-1.167693183689199943e+00,-3.734035849331500123e-01,-6.756197621672409559e-01,7.515602861961939718e-02,-2.604934034360391615e-01,1.591177113582021851e-01,-5.723641176981154599e-01,5.137731082603713695e-02
3.484637277928659960e-01,-8.355155671885440283e-01,9.615863034611360494e-01,-7.881125736263120407e-01,1.136717921018610022e+00,2.268501891579809970e-01,1.125650042658516703e-01,6.239368130737014267e-02,-9.726611096593812400e-03,2.348566196282971530e-01
3.704793335460290216e+00,-6.961990966295980021e-01,-6.945199643224539976e-01,1.121452356605409983e+00,1.044464278688949976e+00,2.553795996588790196e+00,1.284237130579373831e+00,1.069342421049555986e-01,1.074646016053660835e+00,1.493828245105086827e+00
3.948220095859389933e-01,-7.325703754151170477e-01,5.529367049171329818e-01,4.519352876463539892e-01,5.712923712561900347e-01,1.335363268357359912e-01,3.913395279881634603e-01,5.261523326552964425e-02,2.882136707877253623e-01,4.944653851886015583e-01
1.541031930969229968e+00,2.786352643714239963e-01,2.733343480186050112e-01,-2.806719356581550140e-01,-7.976326439580769811e-01,4.952356768799490161e-01,1.279930080546311855e+00,1.267903908671364765e-01,1.031420914446724346e+00,1.528439246645899363e+00
1.251187852688969926e+00,-5.065161184720079479e-01,8.970626826383989449e-01,1.528003135684939950e+00,2.320370413987410119e-01,1.302669287176549950e+00,6.515291212273036647e-01,8.374507705172609673e-02,4.873887702059205296e-01,8.156694722486867999e-01
2.325283570521090137e+00,-2.806871556283679903e-01,5.825561194281349969e-02,3.787833414440849866e-01,4.492794894653530102e-01,2.043578117595940213e+00,7.339082850576361672e-01,4.376333854710480475e-02,6.481321415053107327e-01,8.196844286099616017e-01
2.020297707125290110e+00,-2.018341053434730137e-01,6.819839465626079678e-01,1.775475043077310022e-01,3.242906837283979771e-01,2.210355411363519984e+00,8.170174352723136302e-01,8.189739253787160778e-02,6.564985458980853172e-01,9.775363246465419431e-01
9.820837592338550470e-01,-3.697405139067579949e-01,4.023815896640789980e-01,-5.795281320589330126e-02,-3.542199759864990138e-01,1.640863260344670005e+00,4.496440785096675330e-01,6.782746370555525761e-02,3.167022496467792325e-01,5.825859073725558890e-01
4.123340196056790030e-01,-7.620328629716399682e-01,7.034918201701869656e-01,-7.138728661422240052e-01,1.080175366042360086e+00,1.353377372020259928e-01,3.533555927744310710e-01,4.824082209457251913e-02,2.588035814690689551e-01,4.479076040797931868e-01
5.828567252757710371e+00,1.577792540172199942e+00,-8.235672059679289836e-01,9.895675169637159485e-02,-1.508878467080269958e+00,2.084290433278860100e+00,1.358318979556456529e+00,1.673810100409102442e-01,1.030252199876272368e+00,1.686385759236640691e+00
