distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
3.817465288031149928e+00,-6.544994745441370387e-01,-7.590435851451919902e-01,1.057274440978140051e+00,8.718606898141040285e-01,2.693480128558309872e+00,1.236538771327279074e+00,1.055892645386699163e-01,1.029583812831486034e+00,1.443493729823072114e+00
4.317137197986260055e+00,1.176993934630230054e+00,5.959524521322909774e-01,1.160067882109959925e+00,-1.389841509235550054e+00,2.006813643040629813e+00,1.501168550617650199e+00,2.467462275333191513e-01,1.017545944652344714e+00,1.984791156582955685e+00
4.946334550373880035e+00,1.288471358884520024e+00,-4.579333546390840226e-01,-8.188418298376739513e-01,-1.440432216319559977e+00,1.740504702019119998e+00,1.521557871796936467e+00,1.669564426256918144e-01,1.194323244250580451e+00,1.848792499343292484e+00
2.380145167520809846e+00,-5.483017321964559487e-01,1.657949799807089952e-01,7.265950113054310266e-01,3.034592161055720272e-01,1.392327023791199991e+00,4.897006371500212119e-01,4.993219454523141476e-02,3.918335358413676528e-01,5.875677384586748264e-01
4.523589432427500334e+00,5.966661184540259510e-01,-6.945199643224539976e-01,2.169788507736389871e-01,-3.869551393937969985e-01,2.538851035080039953e+00,1.152281031644643461e+00,1.479999734205132422e-01,8.622010837404374684e-01,1.442360979548849453e+00
1.292972225640359962e+00,-7.099085217164409489e-02,1.227792327655509996e-01,-8.539221311763079969e-01,-3.877203769799349858e-02,1.300148114193949933e+00,5.169764347225034307e-01,7.544913569807953913e-02,3.690961287542675606e-01,6.648567406907393007e-01
9.041381926300730010e-01,-5.355340735084910264e-01,7.465075673853449612e-01,-3.356038803899700218e-01,5.266535120644210144e-01,1.209856122065559925e+00,4.614240540732885698e-01,4.240621502915230961e-02,3.783078726161500649e-01,5.445402355304270747e-01
1.750314735188140070e+00,-3.770956283940700149e-01,-2.777588248750300151e-02,-6.273958442376830202e-01,1.695426385302629957e-01,7.097560437537470124e-01,6.267559456924816086e-01,4.381710860565844745e-02,5.408744128253910599e-01,7.126374785595721573e-01
1.171570756450960094e+00,-2.737124347714209871e-01,6.389681993474499722e-01,-2.885519891725829913e-02,3.562606095495469971e-02,1.198674799522920109e+00,4.638936990988499764e-01,5.191426032151726794e-02,3.621417488686761166e-01,5.656456493290238363e-01
1.482070000737790050e+00,3.180258801868889873e-01,-8.020593323603509850e-01,8.726269633895149536e-01,-2.411348660340169869e-01,1.627090300423110092e+00,1.099175877414368729e+00,2.029203573522542214e-01,7.014519770039504554e-01,1.496899777824787003e+00
2.299606606168839829e+00,3.957153419459379928e-01,-1.568231241329779979e-01,-9.113015387922149824e-01,2.967421306271890089e-02,1.004624715000129953e+00,1.055700367686438712e+00,8.933468493126865695e-02,8.806043852211521417e-01,1.230796350151725171e+00
1.770778016815659939e+00,3.026043467500810213e-01,-4.928375609508209992e-02,-4.370376199195110112e-01,-9.226214496950320143e-01,1.804986656742390005e+00,1.312707972858581540e+00,1.420657152704876691e-01,1.034259170928425675e+00,1.591156774788737405e+00
3.610233188701680085e+00,2.381956853806360130e-01,-2.759275830650050221e+00,-2.027072673617159815e+00,-2.798218773335500176e-01,9.891780940465969563e-01,1.273861545289146413e+00,5.688433291739861675e-01,1.589286201081334671e-01,2.388794470470159581e+00
3.703724864429979835e+00,8.963827719922009551e-01,-3.288861129936109795e-01,-5.702883769422320004e-01,-1.273780475336949936e+00,2.006253838343579954e+00,1.376456391545209268e+00,1.770558841921553717e-01,1.029426858528584621e+00,1.723485924561833915e+00
3.221320988034369837e+00,5.756908440059019805e-01,5.744445785247119796e-01,4.437770780327179865e-01,-9.672603088868010346e-01,1.485061500561980052e+00,1.493841352300489422e+00,9.903827002278868530e-02,1.299726343055823685e+00,1.687956361545155159e+00
3.113178801879219915e+00,2.755339559692159823e-01,-1.783309977405569957e-01,1.873373558440949993e-01,3.562606095495469971e-02,2.271268644846490048e+00,1.132049465362569007e+00,6.669920743821620979e-02,1.001319018783665360e+00,1.262779911941472655e+00
5.671454870809389703e+00,1.670809043807909955e+00,-1.447295540587719920e+00,-4.378534408808750222e-01,-1.616011729140520048e+00,8.945445541418659552e-01,1.357285450563276097e+00,2.546251177797862475e-01,8.582202197148950384e-01,1.856350681411657266e+00
2.247765958699739830e+00,-6.284401561899819466e-01,7.465075673853449612e-01,-4.218027461953050006e-02,5.474849796872459651e-01,1.110264231591010065e+00,6.788521461085751385e-01,4.044363077647964572e-02,5.995826297866750920e-01,7.581216624304751850e-01
1.124432811157809908e+00,-6.358510694328319834e-01,4.023815896640789980e-01,4.193024491918099783e-01,2.498925850754480094e-01,3.258151683553739963e-01,4.065488676207177909e-01,3.815336767189081435e-02,3.317682669838117882e-01,4.813294682576237937e-01
3.652041238573699999e+00,6.510862720393120195e-01,3.378579688413420046e-01,4.212060314349920231e-01,-6.756197621672399567e-01,2.311629715556330122e+00,1.325502958244676899e+00,9.297686085111249443e-02,1.143268310976496505e+00,1.507737605512857293e+00
2.113487835595909914e+00,1.467125164921800028e-02,2.303186008034459886e-01,2.148033282100020036e-01,-1.637608434349490105e-01,2.170408798684349883e+00,9.023835973299330071e-01,6.435674417359603383e-02,7.762443787496847714e-01,1.028522815910181354e+00
2.387328461305359806e+00,-5.075427165558810128e-03,3.378579688413420046e-01,7.488941175827029673e-01,-1.280497560815329894e-01,2.315125662002790019e+00,8.253549817002573397e-01,7.424284334914774131e-02,6.798390087359277301e-01,9.708709546645869493e-01
3.796350506029769978e+00,8.467255240810499517e-01,7.976348555039260158e-02,-4.163701555649659825e-01,-8.125122636886680239e-01,1.591427623909299927e+00,1.238281065338979525e+00,1.164915123421749327e-01,1.009957701148316733e+00,1.466604429529642317e+00
3.473055110043210103e+00,-3.112253063989799950e-01,-1.361264046157409924e+00,8.769780085167879768e-01,9.105477011136380305e-01,1.441470717360729958e+00,1.273333880493763282e+00,1.845770659318019813e-01,9.115628312674314282e-01,1.635104929720095246e+00
1.912682655210000027e+00,-7.955659139669579716e-01,8.755548090308199471e-01,-1.737993897195239945e-01,5.712923712561900347e-01,6.612322547394019479e-01,5.390943937097802952e-01,6.297691908802845184e-02,4.156596322972445634e-01,6.625291551223160269e-01
2.487595042324930006e+00,3.644270790615919964e-01,-2.643624921708729869e-01,2.104522830827300073e-01,-1.340016039737700060e-01,1.348290025103449974e+00,1.078634422086938827e+00,8.280853475047440793e-02,9.163296939760090520e-01,1.240939150197868601e+00
3.037197790201959791e+00,-5.416436081243169998e-01,-7.160278379300339946e-01,1.312626401884950056e+00,3.957128584352300193e-01,2.064723104926370123e+00,6.637432070831593700e-01,9.989076492114511152e-02,4.679573078377149420e-01,8.595291063286037980e-01
4.419562933047729736e+00,-4.834264352662530073e-01,-5.439648490694010130e-01,4.214779717554469896e-01,8.599569940296329928e-01,1.846232332708160007e+00,1.189776649068893688e+00,1.471162928541566162e-01,9.014287150747466448e-01,1.478124583063040731e+00
1.326991301777030063e+00,-4.384796398147099983e-01,6.389681993474499722e-01,-7.149606274240429826e-01,4.165443260580550255e-01,9.995730080326510336e-01,6.555084139239282237e-01,4.428877904970912605e-02,5.687024069864983211e-01,7.423144208613581263e-01
2.376733621071549951e+00,4.016780497548499973e-01,-2.213467449557149913e-01,1.710209366168229939e-01,5.943345252389899830e-02,1.036471531712940042e+00,1.034799389514833301e+00,9.282097902400336664e-02,8.528702706277866419e-01,1.216728508401879960e+00
1.493745878453250020e+00,-5.748613543627919542e-01,7.465075673853449612e-01,5.294382789758960151e-01,9.514453987731499862e-02,8.936882147694560352e-01,5.191715874083786542e-01,3.109294352354065663e-02,4.582294181022389390e-01,5.801137567145183693e-01
3.427511670730119864e+00,-8.268702992131619217e-03,4.669052104868169906e-01,-2.521182020104290045e-01,-1.786404631655389985e-01,1.317453392543340041e+00,1.581730748487973681e+00,1.181547016973526071e-01,1.350147533161162539e+00,1.813313963814784824e+00
1.529705991063629922e+00,-7.686644049727829886e-01,6.604760729550289700e-01,-1.082617724899820055e-01,8.688847658679870190e-01,1.121317516401880043e+00,5.748531877996000405e-01,4.024123451356290126e-02,4.959803681530167707e-01,6.537260074461833659e-01
4.143546599187960311e+00,-7.971955931548120322e-01,-3.073782393860299833e-01,7.132699356031599880e-01,1.133741997072490015e+00,1.500732331238850081e+00,9.671929998620528712e-01,1.386460878676195885e-01,6.954466676415185233e-01,1.238939332082587219e+00
1.285272154920249932e+00,-5.680656006006760128e-01,3.593658424489210024e-01,-3.780265703808770028e-01,8.629329179757510015e-01,8.185398804849699506e-01,6.734656091742337036e-01,3.450815314395733885e-02,6.058296290120772642e-01,7.411015893363901430e-01
3.806548003953670101e+00,6.202299172510370440e-01,-4.149176074239260270e-01,-5.909558412967760299e-01,-3.274366604714369910e-01,1.848912871300419924e+00,9.264345439556505024e-01,7.938346522844762221e-02,7.708429521078932201e-01,1.082026135803407785e+00
