"site1","site2","taxSorensen","functionalDistance","distance","precip_PET_ratio","Temp_Isothermallity","Temp_ColdestPeriod_min","Rad_Jan_total","geogDistance100km"
"site_17","site_73",0.768495041322314,0.0707283,1.6920322262704,-0.597148203223835,0.617460325739871,0.298017066269089,0.223109269560387,1.08284999373036
"site_156","site_75",0.615284615384615,0.151287,1.41278074620897,-0.345495925601749,-0.0707916297026612,-0.509645685480871,0.458207261303707,1.18054018640321
"site_136","site_9",0.710743373493976,0.0831011,1.34055644460153,-0.100365571706772,0.423889463271658,-0.357087165705878,0.130855627230729,1.96583426661328
"site_125","site_172",0.871328571428571,0.0131391,5.60536419705034,0.94408975487237,-1.0601538156513,0.484840066421352,-0.229231170249545,1.37711327207186
"site_29","site_58",0.717291304347826,0.067299,0.387389136844116,-0.686522664780708,0.595952452132291,0.527534696732714,0.473086881034297,0.413758164634718
"site_137","site_40",0.893517021276596,0.0914317,3.03017206459575,0.214389972760187,-0.199838871348136,-0.0666549034604383,0.121927855392376,2.05129390150552
"site_120","site_7",0.98009801980198,0.0381675,4.10214050667552,0.359650174545334,0.724999693777766,0.249611689228182,-0.282797801279668,2.11881400162311
"site_136","site_78",0.745183018867924,0.230633,0.484087845071334,-0.508695820830299,0.3808737160565,-0.659484802051318,0.708184872777616,0.793071059333473
"site_166","site_85",0.936070212765957,0.12759,2.17323353485935,-0.282890183148514,0.251826474411026,0.453023048928172,0.425472097896409,2.33160033242439
"site_66","site_91",0.747472815533981,0.0730221,2.91998771468327,-0.529169515042478,0.337857968841342,-0.13817520773998,0.160614866691909,0.921733161381378
"site_173","site_28",0.88024188034188,0.320707,3.61782018978173,-0.413966826504222,-1.21070893090435,1.01947473643496,0.434399869734763,2.69535982446517
"site_167","site_98",0.930695847750865,0.0764683,6.57315696639452,1.43129312253351,-0.974122321220983,-0.121858788512708,-0.645860522706062,1.68765177622941
"site_67","site_88",0.690222580645161,0.11349,0.483798780987052,-0.697700840706388,0.660476072955029,-0.494688967855872,0.5564127515256,0.765377043488355
"site_106","site_25",0.950719672131147,0.0361016,5.94368803044451,-0.10505781531043,-1.72689789748625,-1.38420575606265,-0.0179405700751686,1.21304200665753
"site_60","site_69",0.536131884057971,0.0826892,1.63005785817503,-0.599069272167823,0.359365842448921,-0.328533432058153,0.217157421668151,0.487260170112229
"site_127","site_83",0.630669230769231,0.0622112,1.9031032376744,-0.45087805126622,0.768015440992924,0.564790520634985,-0.202447854734482,0.545670364001922
"site_23","site_56",0.585085185185185,0.0497105,1.126985655293,-0.366230359171397,0.0582556119428135,0.457374094055445,-0.10424236451259,0.363574689773917
"site_105","site_155",0.742916759776536,0.268621,1.83208969627736,-0.511016602031481,0.187302853588288,-0.403588960503603,0.854005146137397,0.634430133377746
"site_103","site_47",0.950820245398773,0.177615,5.81586658235236,0.405376177706541,-0.759043585145192,-0.358446867308151,-0.770849328443016,1.6645300738292
"site_144","site_149",0.901539344262295,0.0656617,2.37287892303243,0.440193726702649,-0.651504217107297,-0.159658493055888,0.0237223651704831,0.899137103401735
"site_129","site_131",0.524490163934426,0.0296018,0.691966555164032,1.76814098451096,-1.42578766698014,-1.07691319394902,-1.25294900771413,0.0615004786290876
"site_107","site_88",0.737831034482759,0.214864,1.10010564295456,-0.473459134841591,0.768015440992924,-0.867519147199035,0.422496173950291,0.874979488547464
"site_141","site_153",0.873584210526316,0.162217,1.07318872851718,0.553648602877812,-0.82356720596793,-0.487074638883145,-0.041747961644113,1.10312461306962
"site_19","site_85",0.981032075471698,0.161214,1.68678477521672,-0.300114873309578,0.3808737160565,-0.0212408699445314,-0.190544158950012,1.32050334343611
"site_45","site_94",0.731443624161074,0.139167,1.71696079540606,-0.608239091113388,0.423889463271658,-0.470486279335418,0.848053298245161,0.927857003711819
"site_155","site_61",0.697268421052632,0.129004,1.52075109695309,-0.517886765369339,0.187302853588288,-0.0394608714149851,0.520701664172184,1.48998114091662
"site_104","site_80",0.695552173913043,0.186293,2.47496232528535,-0.784241177754142,1.17666503953693,0.159871383478187,0.559388675471718,0.791614808142947
"site_13","site_77",0.767757142857143,0.0601046,0.763419822911637,-0.712791860282287,0.983094177068716,0.882960695566787,0.60105161071737,1.2142477021046
"site_19","site_50",0.9999,0.212523,4.61585794316305,0.952536702272541,-1.94197663356204,-1.00920005415585,-1.08629726673152,0.679134097705624
"site_11","site_65",0.841169841269841,0.100279,2.57604122253313,0.627686445946892,0.63896819934745,1.59381269323493,-0.827391883419258,2.04332314647688
"site_107","site_112",0.910614285714286,0.23234,4.62532522170537,1.26606895903167,-0.522456975461821,-1.24062126686265,-0.979164004671274,0.968385058871953
"site_13","site_14",0.582178481012658,0.109403,1.2967844013205,-0.495804143061922,0.897062682638399,0.582738581784984,0.499870196549359,0.240263452224977
"site_170","site_93",0.912468306010929,0.0971401,6.46997744536658,1.26878978954081,-1.49031128780288,0.510402456544079,-0.752993784766307,2.27237486340766
"site_116","site_169",0.928471428571429,0.0754412,4.11697480006904,0.28846244904457,-0.264362492170873,-0.267346859955883,0.255844432967685,1.65909482140064
"site_174","site_22",0.861011111111111,0.163425,2.97753584798631,-0.520395788179134,-0.888090826790666,1.21581564780313,0.678425633316437,2.9328924299474
"site_100","site_8",0.657654010695187,0.0897932,3.46097149173001,-0.0613143760068185,-0.35039398660119,0.0861755566350088,-0.244110789980135,1.627125134472
"site_120","site_124",0.917425773195876,0.0987091,2.62792501704996,-0.0605136157726984,0.165794979980709,-1.08942244868993,0.339170303458988,0.472165146961487
"site_127","site_56",0.580146913580247,0.118156,0.885397585197147,-0.359493713504079,0.337857968841342,-0.0261357957127131,-0.404810683070504,1.28205524087435
"site_162","site_80",0.793448387096774,0.0702305,2.8294893619739,-0.629462680852971,0.0367477383352344,-0.128929236844526,0.54153313179501,1.12419825563084
"site_25","site_27",0.953025,0.105772,5.78800322139586,-0.0697179243749046,-1.94197663356204,-0.665195548780863,-0.4702810098851,0.148188031109897
"site_142","site_64",0.867668595041322,0.138269,2.38273732409441,0.251585881840432,0.101271359157972,0.480217080973626,-0.386955139393797,2.43390239329884
"site_71","site_94",0.631184916201117,0.0487287,1.28448987532463,-0.534263186117267,0.359365842448921,-0.548261210985414,0.452255413411471,0.43281434065426
"site_38","site_59",0.619333198380567,0.0742354,0.603432866437654,-0.738025452302534,0.724999693777766,0.441329615148627,0.758775579861622,0.464760337280346
"site_78","site_83",0.816801408450704,0.245904,1.93869884528239,-0.6784676156773,0.832539061815662,0.241181539294092,0.592123838879016,0.363358689099989
"site_41","site_57",0.756909345794393,0.055245,0.524405018043401,-0.516153294516654,0.3808737160565,-0.244503873037702,0.0832408440928423,0.467697790148984
"site_123","site_157",0.604295604395604,0.123011,0.797290021053665,-0.0548384328710518,-0.393409733816348,-0.439485082803602,0.0296742130627189,1.00631779127952
"site_167","site_6",0.831225301204819,0.102871,4.18276103685541,0.51463396532758,0.3808737160565,1.03687891694405,-0.363147747824853,2.8421858088965
"site_64","site_9",0.685085185185185,0.0664042,1.07547376582115,-0.280365023720859,0.681983946562608,0.239549897371365,-0.217327474465073,1.03239085167036
"site_118","site_51",0.7999,0.109485,1.36106819730077,1.70838542828454,-1.85594513913173,-1.54981741121946,-1.26782862744472,1.1958721282157
"site_118","site_13",0.966286554621849,0.0791454,5.16870503898951,0.82952449800512,-0.479441228246663,-0.118867444987708,-0.494088401454044,1.90937064668746
"site_115","site_68",0.895324836601307,0.112697,1.33251240968236,-0.31413399839837,0.488413084094396,-0.727197941844496,0.187398182206972,1.22484464008536
"site_116","site_24",0.861968965517241,0.0642926,1.92643467263964,0.965660665447261,-1.40427979337257,-1.56423024820355,-1.03868248359363,1.32840892045677
"site_105","site_89",0.661664705882353,0.12127,1.02516011410975,-0.808983044528558,1.04761779789145,-0.282575517901337,1.06827167025789,0.648293450009873
"site_16","site_18",0.867449668874172,0.149142,1.38174662293435,0.205878855261935,0.187302853588288,0.14328302393046,-0.389931063339915,0.435827515359122
"site_122","site_80",0.847033757961783,0.166689,2.37924775977461,-0.537219327375535,0.768015440992924,-0.430239111908148,0.178470410368618,0.856468960835355
"site_132","site_173",0.897335897435897,0.119559,3.72622125840961,-0.398419220473956,-1.42578766698014,0.866644276339515,0.303459216105572,1.09525139202263
"site_31","site_86",0.515363917525773,0.0754976,0.536768119572709,-0.592663560426545,0.617460325739871,-0.214318497467249,0.196325954045326,1.10887844427232
"site_127","site_144",0.8719,0.118804,2.19191051354246,0.50217549080408,-0.393409733816348,-0.152316104403616,-0.741090088981836,2.21980757341347
"site_163","site_71",0.918818918918919,0.107515,1.32284842836561,-0.620656072190008,0.445397336879238,0.472602752000899,0.868884765867987,1.4310507940505
"site_114","site_36",0.972122222222222,0.0662043,6.23660863354281,1.27781632757844,-0.780551458752771,-0.786752872024039,-0.892862210233852,1.58868544254847
"site_145","site_40",0.783683783783784,0.112243,1.26338980164303,-0.472840274044031,0.337857968841342,-0.0348378859672581,0.648666393855257,1.51847234509872
"site_142","site_63",0.779716513761468,0.232774,1.81398155921436,1.32879869247775,-0.479441228246664,-0.326901790135425,-1.21723792036071,1.49207873130991
"site_30","site_4",0.720330107526882,0.0759661,1.18174327052232,-0.371307127149899,0.746507567385345,0.718436801691796,0.16061486669191,0.724140210755806
"site_3","site_59",0.96068431372549,0.075793,3.3207923497181,0.473529015653342,0.811031188208083,0.712454114641796,-0.693475305843948,1.62366511322111
"site_2","site_35",0.952562721893491,0.151138,2.73856928954383,0.295094474151822,0.3808737160565,0.804641883275882,-1.07736949489317,1.23602133737528
"site_142","site_40",0.980482524271845,0.180829,2.71628464215876,0.208160544815083,0.0797634855503926,0.402170209003175,-0.0298442658596403,2.2812862349788
"site_108","site_167",0.767141379310345,0.0614175,2.24084564125796,-0.692854380145524,0.3808737160565,0.176187802705459,1.13969384496472,0.897795674804201
"site_2","site_29",0.985194117647059,0.0539202,3.2216831174644,0.222437538088088,0.359365842448921,0.714901577525887,-0.839295579203728,1.03929205388181
"site_29","site_63",0.978847368421053,0.0624124,3.55236733661457,0.388067772247548,-0.00626800887992385,-0.277136711492246,-0.61610128324488,0.960977737527477
"site_29","site_46",0.662821348314607,0.11,0.486850217916343,-0.654553093704673,0.466905210486817,0.377423639841812,0.291555520321101,0.209123019001845
"site_158","site_46",0.806351612903226,0.0923309,1.04465247514699,-0.538156456480072,0.122779232765551,0.274358258389545,0.422496173950291,1.62486337175734
"site_35","site_6",0.974093548387097,0.161397,3.03797068418273,0.557685642248015,0.617460325739871,0.787509643087247,-1.02975471175528,1.41389728809842
"site_118","site_129",0.707765168539326,0.0374654,0.482521522969429,2.12698874779769,-1.68388215027109,-1.28141231493083,-1.52375808681086,0.161741337371033
"site_40","site_5",0.830669230769231,0.0398347,1.25474520907789,-0.489923060836145,0.832539061815662,0.844889050703153,0.383809162650757,0.805595026384583
