"","site1","site2","sor","distance","bio_4","bio_6","bio_7","bio_15"
"1",10259,10549,0.915151515151515,2.61012699808424,-0.399178546047938,0.32141532410353,-0.30025564964932,0.413712869256226
"2",10259,10650,0.506726457399103,0.112191310996921,-0.884612888740959,-0.358865263359674,-1.03119827808839,-0.17407044647315
"3",10259,10655,0.973154362416107,1.86294823400814,-0.560989993612279,0.209093993406274,-0.61249549348623,0.251530818508116
"4",10259,10710,0.955911823647295,3.20431247610862,-0.237367098483598,0.493659185974974,-0.147954520281084,0.526187847899827
"5",10259,10724,0.965738758029979,3.76369495199433,-0.0755556509192582,0.646285180351577,0.0697043332015076,0.526187847899827
"6",10259,10965,0.585185185185185,0.582698331618093,-0.884612888740959,-0.109259626357622,-1.05342199164542,-0.0847634773938171
"7",10259,11063,0.583333333333333,1.22981832807879,-0.884612888740959,0.10533826808959,-0.951873757139455,0.15961705272364
"8",10259,11110,0.984084880636605,3.50978565348779,-0.237367098483598,0.604880691245756,-0.0885930147858308,0.648378112958556
"9",10259,11304,0.965853658536585,3.32984826198302,-0.237367098483598,0.560244777458537,-0.1591128736167,0.595093217144901
"10",10259,11625,0.928286852589641,3.08408804480932,-0.560989993612279,0.492047177075539,-0.360755125972979,0.800569162885181
"11",10259,11721,0.82392776523702,2.25797823744088,-0.560989993612279,0.26176277526476,-0.546059514568714,0.491122351987263
"12",10259,11818,0.930835734870317,2.84138170470214,-0.560989993612279,0.432468900149189,-0.424974879258925,0.71098871921604
"13",10259,12016,0.894736842105263,3.12592633181,-0.56098999361228,0.481617636680791,-0.443596350195319,0.892758643076014
"14",10259,12042,0.968253968253968,5.74142971730119,-1.0464243363053,1.10507947088723,-0.712124897671874,2.22191742989928
"15",10259,12142,0.933774834437086,4.51821847051985,-0.884612888740959,0.908910823281221,-0.780696667587136,1.62995586139461
"16",10259,12239,0.975,5.53645812658747,-1.0464243363053,1.08382237238248,-0.741569575233601,2.11777312247163
"17",10259,1438,0.854875283446712,2.66403377403242,0.086255796645083,-0.248397194402561,-0.205713446536243,0.0374267876649117
"18",10259,3872,0.896470588235294,4.05178982926307,0.571690139338102,0.0983672699105371,0.20003836443545,-0.573524537628732
"19",10259,3974,0.848101265822785,2.7824473663185,0.0862557966450819,-0.234135957956707,-0.0885930147858308,-0.206953742452546
"20",10259,4582,0.570332480818414,1.0785380244673,-0.580192020767569,-0.646171571747698,-0.823065805405239,-0.451334272570004
"21",10259,4678,0.654289372599232,3.22173994867486,0.243181963422797,-0.215684786191887,-0.046180943782485,-0.695714802687461
"22",10259,4679,0.578446909667195,1.18801653654632,-0.547435834523923,-0.573132396106112,-0.701967342894354,-0.451334272570003
"23",10259,5049,0.940379403794038,3.31300110265421,0.248067244209422,-0.0299119762082216,0.0576376108564441,-0.451334272570004
"24",10259,5134,0.924778761061947,4.1687404271623,0.555617628131062,0.27747093751821,0.255518633731618,-0.482494321495853
"25",10259,5135,0.932642487046632,4.49549223858688,0.664339224238309,0.387223234571708,0.344277408880738,-0.451334272570004
"26",10259,5174,0.736196319018405,1.02299740718794,-0.741914227274546,-0.689364310187242,-0.940323049569089,-0.557493035468441
"27",10259,5248,0.771689497716895,1.91545034670266,-0.232929144223082,-0.354022300998568,-0.375412466113228,-0.25560768814447
"28",10259,5268,0.700879765395894,1.19233863446495,-0.560989993612279,-0.546165298553697,-0.712938025951968,-0.505950335109119
"29",10259,5269,0.656626506024096,0.922841804679243,-0.884612888740959,-0.759463584801514,-1.0130557082585,-0.451334272570004
"30",10259,5274,0.84083044982699,1.42667105933618,-1.20823578386964,-0.943346243656176,-1.21442917710569,-0.451334272570004
"31",10259,5321,0.958236658932715,4.33632661961151,0.571690139338102,0.43759583663962,0.298324906440538,-0.396835119690671
"32",10259,5366,0.786833855799373,0.910262191215505,-0.75611206081125,-0.711962918055489,-0.949061328006824,-0.451334272570004
